DATE,CATEGORY,NAME,UNITS,TOTAL_PRICESELL,PROFIT
2016-11-30,Onions,Prepacked Chinese Garlic,121.0,423.5,302.5
2016-11-30,Other Fruits,Kiwi fruit Green,106.92600000000002,588.0929999999998,588.0929999999998
2016-11-30,Other Vegies,Eggplant,122.01,852.8499000000002,852.8499000000002
2016-11-30,Pastas,Passata 700g,64.0,95.35999999999996,31.35999999999998
2016-11-30,Pears,Pears brown bosc,144.48800000000003,433.4639999999999,433.4639999999999
2016-11-30,Potatoes,Potato Desiree,194.94800000000012,582.8945200000003,582.8945200000003
2016-11-30,Pumpkins,Pumpkin Grey,195.2530000000001,388.5534699999999,388.5534699999999
2016-11-30,Root Vegies,Beetroot,32.523999999999994,97.24676000000001,97.24676000000001
2016-11-30,Sri Lankan Groceries,Basil seed With Pomegranate 290ml,34.0,55.32727272727281,21.327272727272817
2016-11-30,Stonefruits,Nectarine Yellow,236.58400000000003,707.3861599999999,707.3861599999999
2016-11-30,Tomatoes,Field Tomatoes,596.5980000000005,1783.8280200000013,829.2712200000001
2016-11-30,Tropical Fruits,R2E2 Mango ,222.0,555.0,333.0
2016-11-30,Veggies,Sprouts bean shoots,9.0,45.0,45.0
2016-11-30,capsicum,Capsicum red,99.45799999999996,496.2954199999998,496.2954199999998
2016-11-30,carrots,Carrots 1kg,279.0,415.7100000000012,192.5099999999996
2016-11-30,coconut Products,Chick Peas 1kg Pattu,8.0,31.92000000000001,14.319999999999997
2016-11-30,trutaste,Colavita Olive Oil 500ml,18.0,116.81999999999998,26.820000000000007
2016-12-31,Apples,Apples Pink Lady,300.0860000000002,897.2571399999999,897.2571399999999
2016-12-31,Asian Vegies,Radish white ,48.825999999999986,145.98973999999998,145.98973999999998
2016-12-31,Avocadoes,Avocado Small Hass,153.0,382.5,306.0
2016-12-31,Bananas,Banana Cavendish,1503.1699999999994,2991.3083000000015,-15.031700000000036
2016-12-31,Berries,Berries Strawberry (medium),320.0,800.0,800.0
2016-12-31,Bunch Vegies,Celery,109.0,325.91000000000054,325.91000000000054
2016-12-31,Cabbages,Cabbage green,42.0,209.58000000000004,209.58000000000004
2016-12-31,Chillies,Chilli green,6.0459999999999985,72.55199999999996,72.55199999999996
2016-12-31,Citrus,Orange valencia,222.1319999999999,555.33,555.33
2016-12-31,Cucumbers,Cucumber Lebanese,198.16999999999982,988.8683000000011,988.8683000000011
2016-12-31,Cut Veggies,cabbage half,67.0,201.0,201.0
2016-12-31,Eggs,eggs 800g,75.0,285.00000000000034,75.0
2016-12-31,Fruits,Kensington Pride Mango,87.0,174.0,174.0
2016-12-31,Grapes,Grapes white Seedless,54.20600000000001,162.07594,162.07594
2016-12-31,Groceries-Dry Goods,Vasilopita 650g,15.0,195.0,45.0
2016-12-31,Herbs,Coriander,101.0,200.99000000000007,200.99000000000007
2016-12-31,Kalamata olives,Virgin Olive oil 4Lt,5.0,199.95000000000002,27.45000000000001
2016-12-31,Lettuces,Lettuce Iceberg,471.0,1177.5,1177.5
2016-12-31,Melons,Watermelon seedless,1495.8180000000018,2228.768819999999,732.95082
2016-12-31,Multi buy,mango 2for 3.00,225.0,675.0,675.0
2016-12-31,Mushrooms,Mushroom Cup,40.75200000000002,366.3604800000002,162.60048000000006
2016-12-31,Nuts,Walnuts in shell,16.81,201.55190000000005,33.45190000000001
2016-12-31,Olympian Products,Sweetloaf,26.0,124.79999999999995,27.30000000000001
2016-12-31,Onions,Onion brown,141.83600000000004,282.2536400000002,282.2536400000002
2016-12-31,Other Fruits,Cherries,129.46400000000003,2070.1293599999995,2070.1293599999995
2016-12-31,Other Vegies,Eggplant,154.392,1079.2000800000003,1079.2000800000003
2016-12-31,Pastas,Passata 700g,35.0,52.15,17.150000000000002
2016-12-31,Pears,Pear Packham,236.74799999999976,707.8765200000004,234.38051999999993
2016-12-31,Potatoes,Potato Desiree,221.82199999999997,663.24778,663.24778
2016-12-31,Pumpkins,Pumpkin Japanese/Kent,166.34099999999998,331.01858999999985,331.01858999999985
2016-12-31,Root Vegies,Beetroot,34.267999999999994,102.46132,102.46132
2016-12-31,Sri Lankan Groceries,Banana Blossom 560g,14.0,55.860000000000014,13.860000000000007
2016-12-31,Stonefruits,Nectarine White,420.0539999999996,1255.9614600000011,751.8966600000009
2016-12-31,Tomatoes,Tomatoes Truss,136.36000000000004,816.7963999999998,816.7963999999998
2016-12-31,Tropical Fruits,Pineapple,81.0,364.5,364.5
2016-12-31,Veggies,Sprouts bean shoots,16.0,80.0,80.0
2016-12-31,capsicum,Capsicum red,88.47199999999997,441.47528,441.47528
2016-12-31,carrots,Carrots ,104.608,177.83360000000008,177.83360000000008
2016-12-31,coconut Products,Chick Peas 1kg Pattu,4.0,15.96,7.16
2016-12-31,trutaste,Almonds Natural 500g,11.0,109.88999999999999,24.640000000000008
2017-01-31,Apples,Apples Fuji,143.86000000000004,574.0013999999996,574.0013999999996
2017-01-31,Asian Vegies,Radish white ,59.368,177.51032000000004,177.51032000000004
2017-01-31,Avocadoes,Avocado Small Hass,146.0,365.0,292.0
2017-01-31,Bananas,Banana Cavendish,1774.3820000000048,3531.020179999994,-17.743820000000046
2017-01-31,Berries,Berries Strawberry (medium),348.0,870.0,870.0
2017-01-31,Bunch Vegies,Onion spring,281.0,421.5,252.90000000000097
2017-01-31,Cabbages,Cabbage green,44.0,219.56000000000006,219.56000000000006
2017-01-31,Chillies,Chilli green,6.654,79.848,79.848
2017-01-31,Citrus,3kg Valencia Oranges,153.0,688.5,382.5
2017-01-31,Cucumbers,Cucumber Lebanese,151.44399999999985,755.7055599999998,755.7055599999998
2017-01-31,Cut Veggies,cabbage half,75.0,225.0,225.0
2017-01-31,Eggs,eggs 800g,79.0,300.2000000000004,79.0
2017-01-31,Flowers,Bunch Roses,5.0,45.0,5.0
2017-01-31,Fruits,Kensington Pride Mangoes large,48.0,144.0,144.0
2017-01-31,Grapes,Grapes white Seedless,311.09200000000027,930.1650799999999,930.1650799999999
2017-01-31,Groceries-Dry Goods,Daawat everyday5kg,18.0,216.0,49.5
2017-01-31,Herbs,Coriander,159.0,316.41000000000054,316.41000000000054
2017-01-31,Kalamata olives,Virgin Olive oil 4Lt,6.0,239.94,32.940000000000005
2017-01-31,Lettuces,Lettuce Iceberg,602.0,1505.0,1505.0
2017-01-31,Melons,Watermelon seedless,1901.3810000000021,2833.057689999998,931.6766899999998
2017-01-31,Multi buy,mango 2for 3.00,325.0,975.0,975.0
2017-01-31,Mushrooms,Mushroom flat ,21.934,219.12066000000004,219.12066000000004
2017-01-31,Nuts,Walnuts in shell,10.07,120.73929999999999,20.039300000000004
2017-01-31,Olympian Products,Olive Oil Rusk 350g,23.0,96.60000000000002,27.599999999999994
2017-01-31,Onions,Onion brown,155.0860000000001,308.62114,308.62114
2017-01-31,Other Fruits,Cherries,163.75000000000014,2618.362500000002,2618.362500000002
2017-01-31,Other Vegies,Eggplant,140.78600000000006,984.09414,984.09414
2017-01-31,Pastas,Passata 700g,51.0,75.98999999999998,24.989999999999984
2017-01-31,Pears,Pear Packham,105.51000000000003,315.4748999999998,104.45490000000001
2017-01-31,Potatoes,Potato sweet Gold,154.52399999999997,462.0267600000002,462.0267600000002
2017-01-31,Pumpkins,Pumpkin Japanese/Kent,221.71099999999998,441.2048900000001,441.2048900000001
2017-01-31,Root Vegies,Beetroot,36.658,109.60742000000002,109.60742000000002
2017-01-31,Sri Lankan Groceries,Basil Seed Rose Sharbath,28.0,50.909090909090956,22.909090909090963
2017-01-31,Stonefruits,Peaches Yellow,269.634,1075.8396599999994,1075.8396599999994
2017-01-31,Tomatoes,Tomatoes Truss,325.49399999999997,1949.7090599999995,1949.7090599999995
2017-01-31,Tropical Fruits,Pineapple,91.0,409.5,409.5
2017-01-31,Veggies,Sprouts bean shoots,21.0,105.0,105.0
2017-01-31,capsicum,Capsicum red,79.85000000000001,398.45149999999984,398.45149999999984
2017-01-31,carrots,Carrots ,142.22400000000002,241.78080000000003,241.78080000000003
2017-01-31,coconut Products,Drinking Coconut,17.0,59.5,59.5
2017-01-31,trutaste,Walnut Kernels LHP 500g,8.0,79.92,29.520000000000003
2017-02-28,Apples,Apples Pink Lady,308.1460000000001,921.356539999999,921.356539999999
2017-02-28,Asian Vegies,Radish white ,47.86399999999999,143.11336,143.11336
2017-02-28,Avocadoes,Avocado Hass Large,222.0,555.0,222.0
2017-02-28,Bananas,Banana Cavendish,1245.6520000000007,2478.8474799999995,-12.45652000000001
2017-02-28,Berries,Berries Strawberry (medium),346.0,865.0,865.0
2017-02-28,Bunch Vegies,Celery,148.0,442.5200000000008,442.5200000000008
2017-02-28,Cabbages,Cabbage green,34.0,169.66000000000003,169.66000000000003
2017-02-28,Chillies,Chilli green,5.316,63.792000000000016,63.792000000000016
2017-02-28,Citrus,Lemon,115.71199999999999,345.97888000000006,345.97888000000006
2017-02-28,Cucumbers,Cucumber Lebanese,153.6320000000001,766.6236800000004,766.6236800000004
2017-02-28,Cut Fruits,Mangosteen,1.0,17.0,17.0
2017-02-28,Cut Veggies,cabbage half,78.0,234.0,234.0
2017-02-28,Eggs,eggs 800g,89.0,338.20000000000044,89.0
2017-02-28,Flowers,Bunch Roses,18.0,162.0,18.0
2017-02-28,Fruits,Kensington Pride Mangoes large,66.0,198.0,198.0
2017-02-28,Grapes,Grapes white Seedless,299.1740000000004,894.5302600000007,894.5302600000007
2017-02-28,Groceries-Dry Goods,Magi coconut Powder 1kg,15.0,224.85000000000005,55.34999999999999
2017-02-28,Herbs,Coriander,210.0,417.90000000000083,417.90000000000083
2017-02-28,Kalamata olives,Sweet Rusk ,19.0,114.0,19.0
2017-02-28,Lettuces,Lettuce Iceberg,323.0,807.5,807.5
2017-02-28,Melons,Watermelon seedless,1795.7039999999993,2675.5989600000003,879.8949599999999
2017-02-28,Multi buy,mango 2for 3.00,82.0,246.0,246.0
2017-02-28,Mushrooms,Mushroom flat ,17.037999999999997,170.20961999999997,170.20961999999997
2017-02-28,Nuts,Walnuts in shell,8.526,102.22673999999998,16.966739999999998
2017-02-28,Olympian Products,Sweetloaf,22.0,105.59999999999995,23.10000000000001
2017-02-28,Onions,Onion brown,155.89399999999995,310.2290599999999,310.2290599999999
2017-02-28,Other Fruits,Cherries,120.89999999999995,1933.190999999999,1933.190999999999
2017-02-28,Other Vegies,Eggplant,142.6200000000001,996.9138000000003,996.9138000000003
2017-02-28,Pastas,Passata 700g,38.0,56.62,18.619999999999997
2017-02-28,Pears,Pears William,200.378,360.68039999999985,360.68039999999985
2017-02-28,Potatoes,Potato sweet Gold,166.13,496.7287,496.7287
2017-02-28,Pumpkins,Pumpkin Grey,182.57,363.3143,363.3143
2017-02-28,Root Vegies,Baby beetroot 250g,34.0,101.65999999999997,101.65999999999997
2017-02-28,Sri Lankan Groceries,Roasted Peanut,4.808,28.79992,28.79992
2017-02-28,Stonefruits,Peach clingstone,231.4279999999998,923.3977199999996,923.3977199999996
2017-02-28,Tomatoes,Tomatoes Roma,99.256,495.2874400000002,495.2874400000002
2017-02-28,Tropical Fruits,Pineapple sweet Large,183.0,915.0,549.0
2017-02-28,Veggies,Sprouts bean shoots,21.0,105.0,105.0
2017-02-28,capsicum,Capsicum red,70.34399999999995,351.01656,351.01656
2017-02-28,carrots,Carrots ,195.836,332.92120000000006,332.92120000000006
2017-02-28,coconut Products,Drinking Coconut,9.0,31.5,31.5
2017-02-28,trutaste,Walnut Kernels LHP 500g,9.0,89.91,33.21
2017-03-31,Apples,Apples Royal Gala,182.0340000000001,546.1020000000001,546.1020000000001
2017-03-31,Asian Vegies,Radish white ,38.06800000000001,113.82332000000002,113.82332000000002
2017-03-31,Avocadoes,Avocado Shepard,149.0,298.0,298.0
2017-03-31,Bananas,Banana Cavendish,1407.6760000000036,2801.275239999998,-14.076759999999998
2017-03-31,Berries,Berries Strawberry (medium),291.0,727.5,727.5
2017-03-31,Bunch Vegies,Celery,124.0,370.7600000000006,370.7600000000006
2017-03-31,Cabbages,Cabbage green,34.0,169.66,169.66
2017-03-31,Chillies,Chilli red,3.3719999999999994,84.3,84.3
2017-03-31,Citrus,Orange navel,71.58800000000001,214.04811999999998,214.04811999999998
2017-03-31,Cucumbers,Cucumber Lebanese,133.83999999999997,667.8615999999997,667.8615999999997
2017-03-31,Cut Veggies,Celery half,113.0,214.70000000000041,214.70000000000041
2017-03-31,Eggs,eggs 800g,86.0,326.80000000000047,86.0
2017-03-31,Flowers,Bunch Roses,14.0,126.0,14.0
2017-03-31,Fruits,Keitt Mango,28.0,70.0,70.0
2017-03-31,Grapes,Grapes white Seedless,270.69600000000014,809.3810400000001,809.3810400000001
2017-03-31,Groceries-Dry Goods,Magi coconut Powder 1kg,12.0,179.88,44.28
2017-03-31,Herbs,Coriander,221.0,439.7900000000009,439.7900000000009
2017-03-31,Kalamata olives,Sweet Rusk ,24.0,144.0,24.0
2017-03-31,Lettuces,Lettuce Iceberg,297.0,742.5,742.5
2017-03-31,Melons,Watermelon seedless,1596.2099999999994,2378.3528999999985,782.1429000000009
2017-03-31,Multi buy,Corn 3 For 2,104.0,208.0,124.80000000000021
2017-03-31,Mushrooms,Mushroom Cup,45.26199999999999,406.90538000000026,180.59537999999998
2017-03-31,Nuts,Walnuts in shell,2.06,24.6994,4.099399999999999
2017-03-31,Olympian Products,Sweetloaf,18.0,86.39999999999998,18.900000000000006
2017-03-31,Onions,Onion brown,137.19,273.00809999999973,273.00809999999973
2017-03-31,Other Fruits,Kiwi fruit Green,24.925999999999995,137.09299999999996,137.09299999999996
2017-03-31,Other Vegies,Eggplant,136.44000000000003,953.7156,953.7156
2017-03-31,Pastas,Passata 700g,41.0,61.090000000000025,20.089999999999996
2017-03-31,Pears,Pears William,209.87399999999988,377.7732,377.7732
2017-03-31,Potatoes,Potato sweet Gold,169.906,508.01894000000016,508.01894000000016
2017-03-31,Pumpkins,Pumpkin Japanese/Kent,305.4919999999999,607.9290799999999,607.9290799999999
2017-03-31,Root Vegies,Beetroot,39.882000000000005,119.24717999999997,119.24717999999997
2017-03-31,Sri Lankan Groceries,Derana chilli paste 350g,11.0,76.89,27.939999999999994
2017-03-31,Stonefruits,Peach clingstone,362.3529999999999,1445.788470000001,1445.788470000001
2017-03-31,Tomatoes,Tomatoes Roma,110.62200000000003,552.0037800000002,552.0037800000002
2017-03-31,Tropical Fruits,Papaya Red,74.006,370.03000000000003,370.03000000000003
2017-03-31,Veggies,Sprouts bean shoots,11.0,55.0,55.0
2017-03-31,capsicum,Capsicum red,134.41600000000008,670.73584,670.73584
2017-03-31,carrots,Carrots ,156.69799999999995,266.3866,266.3866
2017-03-31,coconut Products,Drinking Coconut,6.0,21.0,21.0
2017-03-31,trutaste,Walnut Kernels LHP 500g,10.0,99.89999999999999,36.9
2017-04-30,Apples,Apples Fuji,178.3280000000001,711.5287199999999,711.5287199999999
2017-04-30,Asian Vegies,Radish white ,51.208000000000006,153.11192000000005,153.11192000000005
2017-04-30,Avocadoes,Avocado Shepard,152.0,304.0,304.0
2017-04-30,Bananas,Banana Cavendish,1284.8199999999983,2556.7918,-12.848200000000016
2017-04-30,Berries,Berries Strawberry (medium),103.0,257.5,257.5
2017-04-30,Bunch Vegies,Celery,162.0,484.38000000000096,484.38000000000096
2017-04-30,Cabbages,Cabbage green,46.0,229.54000000000013,229.54000000000013
2017-04-30,Chillies,Chilli green,5.0440000000000005,60.528000000000006,60.528000000000006
2017-04-30,Citrus,Orange valencia,114.57799999999997,286.4450000000001,286.4450000000001
2017-04-30,Cucumbers,Cucumber continental,315.0,472.5,472.5
2017-04-30,Cut Veggies,cabbage half,86.0,258.0,258.0
2017-04-30,Eggs,eggs 800g,88.0,334.4000000000003,88.0
2017-04-30,Flowers,Bunch Roses,14.0,126.0,14.0
2017-04-30,Grapes,Crimson Grapes,260.786,1301.3221399999986,1301.3221399999986
2017-04-30,Groceries-Dry Goods,Magi coconut Powder 1kg,15.0,224.85000000000005,55.34999999999999
2017-04-30,Herbs,Coriander,217.0,431.83000000000095,431.83000000000095
2017-04-30,Kalamata olives,Virgin Olive oil 4Lt,6.0,239.94000000000003,32.94000000000001
2017-04-30,Lettuces,Lettuce Iceberg,205.0,512.5,512.5
2017-04-30,Melons,Watermelon seedless,631.447,940.8560300000003,309.40902999999986
2017-04-30,Multi buy,Corn 3 For 2,75.0,150.0,90.0000000000001
2017-04-30,Mushrooms,Mushroom Cup,42.80999999999999,384.86190000000005,170.81189999999998
2017-04-30,Nuts,Walnuts in shell,15.052000000000001,180.47348000000002,29.95348
2017-04-30,Olympian Products,Tsoureki Small 450g,20.0,159.8,39.8
2017-04-30,Onions,Onion brown,138.52399999999997,275.6627600000001,275.6627600000001
2017-04-30,Other Fruits,Quinces,25.273999999999997,126.11726,123.58985999999999
2017-04-30,Other Vegies,Eggplant,139.372,974.21028,974.21028
2017-04-30,Pastas,Peeled Plum Tomatoes,38.0,37.62,11.780000000000005
2017-04-30,Pears,Josephine Pears,112.43400000000001,336.17766000000006,223.74366000000012
2017-04-30,Potatoes,Potato sweet Gold,176.9159999999998,528.9788399999999,528.9788399999999
2017-04-30,Pumpkins,Pumpkin Butternut,282.25000000000006,561.6775000000001,561.6775000000001
2017-04-30,Root Vegies,Beetroot,34.056,101.82744000000004,101.82744000000004
2017-04-30,Sri Lankan Groceries,Derana garlic & ginger 350g,5.0,19.75,19.75
2017-04-30,Stonefruits,Plums Angelino,172.52599999999995,690.1039999999998,345.0519999999999
2017-04-30,Tomatoes,Tomatoes Roma,106.90400000000002,533.4509599999999,533.4509599999999
2017-04-30,Tropical Fruits,Pineapple,69.0,310.5,310.5
2017-04-30,Veggies,Sprouts bean shoots,6.502,32.51,32.51
2017-04-30,capsicum,Capsicum red,73.042,364.47958000000034,364.47958000000034
2017-04-30,carrots,Carrots ,191.54799999999977,325.63159999999965,325.63159999999965
2017-04-30,coconut Products,Ginger & Apple Juice,18.0,125.81999999999998,35.81999999999999
2017-04-30,trutaste,Walnut Kernels LHP 500g,9.0,89.91,33.21
2017-05-31,Apples,Apples Fuji,146.00199999999998,582.54798,582.54798
2017-05-31,Asian Vegies,Radish white ,33.983999999999995,101.61216000000002,101.61216000000002
2017-05-31,Avocadoes,Avocado Hass Large,169.0,422.5,169.0
2017-05-31,Bananas,Banana Cavendish,931.3000000000002,1853.2869999999991,-9.313000000000008
2017-05-31,Berries,Berries Strawberry (medium),83.0,207.5,207.5
2017-05-31,Bunch Vegies,Celery,130.0,388.70000000000067,388.70000000000067
2017-05-31,Cabbages,Cabbage green,60.0,299.4000000000002,299.4000000000002
2017-05-31,Chillies,Chilli green,6.877999999999997,82.53600000000002,82.53600000000002
2017-05-31,Citrus,Orange navel,296.36400000000003,886.128360000001,886.128360000001
2017-05-31,Cucumbers,Cucumber continental,306.0,459.0,459.0
2017-05-31,Cut Fruits,Honeydew Half,1.0,1.69,0.69
2017-05-31,Cut Veggies,cabbage half,57.0,171.0,171.0
2017-05-31,Eggs,eggs 800g,59.0,224.2000000000002,59.0
2017-05-31,Flowers,Bunch Roses,22.0,198.0,22.0
2017-05-31,Grapes,Grapes black,306.33800000000025,1222.2886200000003,1222.2886200000003
2017-05-31,Groceries-Dry Goods,Red Split Lentils 2kg,9.0,54.0,54.0
2017-05-31,Herbs,Coriander,224.0,445.7600000000009,445.7600000000009
2017-05-31,Kalamata olives,Barley Rusk,8.0,56.0,12.0
2017-05-31,Lettuces,Lettuce Iceberg,230.0,575.0,575.0
2017-05-31,Melons,Watermelon seedless,232.41499999999994,346.29834999999997,113.88334999999995
2017-05-31,Multi buy,Broccoli Chinese 2 for 3.40,35.0,119.00000000000007,84.34999999999994
2017-05-31,Mushrooms,Mushroom Cup,44.76400000000001,402.42836000000034,178.60835999999998
2017-05-31,Nuts,Walnuts in shell,11.72,140.52280000000002,23.322799999999997
2017-05-31,Olympian Products,Sesame Biscota 250g,35.0,133.6363636363636,28.636363636363704
2017-05-31,Onions,Garlic loose,24.088,240.88000000000002,240.88000000000002
2017-05-31,Other Fruits,Persimons **,137.358,685.4164199999998,685.4164199999998
2017-05-31,Other Vegies,Eggplant,92.33399999999997,645.4146599999998,645.4146599999998
2017-05-31,Pastas,Diced Tomatoes,60.0,59.40000000000001,18.59999999999999
2017-05-31,Pears,Pear Packham,290.3060000000001,868.0149400000004,287.40293999999994
2017-05-31,Potatoes,Potato sweet Gold,166.95800000000003,499.20441999999986,499.20441999999986
2017-05-31,Pumpkins,Pumpkin Japanese/Kent,316.2320000000001,629.3016799999997,629.3016799999997
2017-05-31,Root Vegies,Beetroot,40.294000000000004,120.47906000000003,120.47906000000003
2017-05-31,Sri Lankan Groceries,Derana garlic & ginger 350g,3.0,11.850000000000001,11.850000000000001
2017-05-31,Stonefruits,Black Plum ,138.20400000000006,413.22995999999995,413.22995999999995
2017-05-31,Tomatoes,Tomatoes Roma,150.96399999999986,753.3103600000003,753.3103600000003
2017-05-31,Tropical Fruits,Pineapple,41.0,184.5,184.5
2017-05-31,Veggies,Kalamata Olives,29.914,149.57000000000002,14.957000000000003
2017-05-31,capsicum,Capsicum red,103.98599999999996,518.8901400000002,518.8901400000002
2017-05-31,carrots,Carrots 1kg,207.0,308.43000000000086,142.82999999999967
2017-05-31,coconut Products,Ginger & Apple Juice,14.0,97.85999999999999,27.859999999999996
2017-05-31,markdown bag,Mark down Bag ***,94.0,94.0,94.0
2017-05-31,trutaste,Walnut Kernels LHP 500g,6.0,59.940000000000005,22.14
2017-06-30,Apples,Apples Pink Lady,170.93800000000005,511.10462000000047,511.10462000000047
2017-06-30,Asian Vegies,Radish white ,47.769999999999996,142.83230000000006,142.83230000000006
2017-06-30,Avocadoes,Avocado Hass Large,204.0,510.0,204.0
2017-06-30,Bananas,Banana Cavendish,706.1619999999995,1405.262380000001,-7.061620000000008
2017-06-30,Berries,Berries Strawberry (medium),55.0,137.5,137.5
2017-06-30,Bunch Vegies,Spinach Bunch,113.0,339.0,339.0
2017-06-30,Cabbages,Cabbage green,21.0,104.78999999999999,104.78999999999999
2017-06-30,Chillies,Chilli green,4.928000000000001,59.13599999999999,59.13599999999999
2017-06-30,Citrus,Orange navel,296.05300000000005,885.1984700000004,885.1984700000004
2017-06-30,Cucumbers,Cucumber Lebanese,106.16400000000006,529.7583600000003,529.7583600000003
2017-06-30,Cut Fruits,Honeydew Half,1.0,1.69,0.69
2017-06-30,Cut Veggies,cabbage half,54.0,162.0,162.0
2017-06-30,Eggs,eggs 800g,58.0,220.40000000000015,58.0
2017-06-30,Flowers,Bunch Roses,9.0,81.0,9.0
2017-06-30,Grapes,Crimson Grapes,193.91,967.6108999999996,967.6108999999996
2017-06-30,Groceries-Dry Goods,Red Split Lentils 2kg,11.0,66.0,66.0
2017-06-30,Herbs,Coriander,162.0,322.38000000000045,322.38000000000045
2017-06-30,Kalamata olives,Sweet Rusk ,12.0,72.0,12.0
2017-06-30,Lettuces,Lettuce Iceberg,149.0,372.5,372.5
2017-06-30,Melons,Watermelon seedless,178.834,266.46265999999997,87.62866
2017-06-30,Multi buy,Broccoli Chinese 2 for 3.40,25.0,85.00000000000001,60.24999999999997
2017-06-30,Mushrooms,Mushroom Cup,32.718,294.1348199999999,130.54482000000004
2017-06-30,Nuts,Walnuts in shell,19.572000000000006,234.66827999999995,38.948280000000004
2017-06-30,Olympian Products,Sweetloaf,27.0,129.59999999999997,28.350000000000012
2017-06-30,Onions,Garlic loose,22.292,222.92,222.92
2017-06-30,Other Fruits,Persimons **,222.33000000000018,1109.4267000000004,1109.4267000000004
2017-06-30,Other Vegies,Broccoli,143.11800000000014,500.9129999999998,500.9129999999998
2017-06-30,Pastas,Passata 700g,39.0,58.110000000000014,19.11
2017-06-30,Pears,Pear Packham,210.72999999999993,630.0826999999995,208.62269999999995
2017-06-30,Potatoes,Potato sweet Gold,232.7160000000001,695.8208399999999,695.8208399999999
2017-06-30,Pumpkins,Pumpkin Japanese/Kent,183.87999999999997,365.92120000000006,365.92120000000006
2017-06-30,Root Vegies,Beetroot,42.352000000000004,126.63248000000002,126.63248000000002
2017-06-30,Sri Lankan Groceries,Derana garlic & ginger 350g,8.0,31.599999999999998,31.599999999999998
2017-06-30,Stonefruits,Plums Angelino,69.62400000000002,278.4960000000001,139.24800000000005
2017-06-30,Tomatoes,Tomatoes Truss,70.42799999999998,421.86371999999994,421.86371999999994
2017-06-30,Tropical Fruits,Pineapple,49.0,220.5,220.5
2017-06-30,Veggies,Beans Snake,4.08,36.67920000000001,20.359200000000005
2017-06-30,capsicum,Capsicum red,161.13600000000014,804.0686400000005,804.0686400000005
2017-06-30,carrots,Carrots ,73.19800000000002,124.43659999999998,124.43659999999998
2017-06-30,coconut Products,Ginger & Apple Juice,9.0,62.91,17.909999999999997
2017-06-30,markdown bag,Mark down Bag ***,106.0,106.0,106.0
2017-06-30,trutaste,Coriender Powder 200g,4.0,17.96,12.56
2017-07-31,Apples,Apples Pink Lady,193.21599999999995,577.7158399999998,577.7158399999998
2017-07-31,Asian Vegies,Radish white ,48.0,143.51999999999995,143.51999999999995
2017-07-31,Avocadoes,Avocado Hass Large,188.0,470.0,188.0
2017-07-31,Bananas,Banana Monkey,2.552,20.390480000000004,20.390480000000004
2017-07-31,Berries,Berries Strawberry (large),255.0,968.9999999999978,119.84999999999977
2017-07-31,Bunch Vegies,Spinach Bunch,102.0,306.0,306.0
2017-07-31,Cabbages,Cabbage green,27.0,134.72999999999996,134.72999999999996
2017-07-31,Chillies,chilli yellow long,19.496,136.47200000000004,77.98399999999998
2017-07-31,Citrus,Mandarin Imperial,543.1860000000004,1357.9650000000008,814.7790000000006
2017-07-31,Cucumbers,Cucumber Lebanese,83.80200000000005,418.1719800000002,418.1719800000002
2017-07-31,Cut Fruits,Mangosteen,3.0,51.0,51.0
2017-07-31,Cut Veggies,Celery half,88.0,167.20000000000024,167.20000000000024
2017-07-31,Eggs,eggs 800g,67.0,254.60000000000022,67.0
2017-07-31,Flowers,Bunch Roses,14.0,126.0,14.0
2017-07-31,Grapes,Crimson Grapes,218.86199999999985,1092.1213800000003,1092.1213800000003
2017-07-31,Groceries-Dry Goods,Red Split Lentils 2kg,10.0,60.0,60.0
2017-07-31,Herbs,Coriander,196.0,390.0400000000009,390.0400000000009
2017-07-31,Kalamata olives,Virgin Olive oil 4Lt,5.0,199.95000000000002,27.45000000000001
2017-07-31,Lettuces,Lettuce Iceberg,133.0,332.5,332.5
2017-07-31,Melons,Watermelon seedless,149.28199999999998,222.43017999999995,73.14818
2017-07-31,Multi buy,Spinach Bunch 2for,84.0,294.0,294.0
2017-07-31,Mushrooms,Mushroom Cup,48.172,433.06628000000046,192.20628000000008
2017-07-31,Nuts,Walnuts in shell,5.848,70.11752,11.637520000000002
2017-07-31,Olympian Products,Sesame Biscota 250g,29.0,110.72727272727269,23.727272727272783
2017-07-31,Onions,Garlic Chinese 500g,136.0,340.0,340.0
2017-07-31,Other Fruits,Kiwi fruit Green,48.45400000000002,266.497,266.497
2017-07-31,Other Vegies,Zucchini green,153.13799999999995,535.983,535.983
2017-07-31,Pastas,Passata 700g,42.0,62.57999999999999,20.58
2017-07-31,Pears,Pear Packham,204.40999999999997,611.1858999999997,202.36590000000024
2017-07-31,Potatoes,Potato sweet Gold,207.79400000000015,621.3040599999999,621.3040599999999
2017-07-31,Pumpkins,Pumpkin Japanese/Kent,176.60999999999999,351.4539000000003,351.4539000000003
2017-07-31,Root Vegies,Beetroot,42.214,126.21985999999995,126.21985999999995
2017-07-31,Sri Lankan Groceries,Derana garlic & ginger 350g,5.0,19.75,19.75
2017-07-31,Stonefruits,Blood Plums,0.8640000000000001,4.3113600000000005,4.3113600000000005
2017-07-31,Tomatoes,Field Tomatoes,441.19199999999984,1319.1640799999996,613.2568800000004
